ID,Mass,RT,Col-root-NL-0V,Col-root-NL-5V,Col-root-NL-10V,Col-root-NL-15V,Col-root-NL-20V,Col-root-NL-25V,Col-root-NL-30V,Col-root-NL-35V,Col-root-NL-40V,Col-root-NL-45V
211,118.0417,5.07,200039.4976,334888.2246,698402.1419,1278728.488,1422594.345,1203101.023,1413115.467,2117675.177,2839925.641,3127733.38
212,870.4991,14.12,1,1,1,1,1,1,1,1,1,1
213,515.0928,3.11,1434896.236,1129652.448,1280117.605,1396886.305,1265148.322,1103029.125,1097267.054,1063654.141,1043978.944,949903.104
214,260.2145,13.08,820389.4348,1286353.146,60365.81532,4302666.373,4081692.645,3339770.595,2397171.48,1494735.8,1388372.608,1033256.368
215,252.1209,1.91,2088566.852,1905373.924,1701506.222,1123107.647,507219.2092,122037.3031,199918.4823,135495.1394,68973.94973,24021.62772
216,109.0019,0.79,2583203.673,1706573.246,754212.0093,246668.5633,55564.22803,11358.94768,308.0762985,1,1,1
217,999.6689,16.17,681371.5098,845075.6522,724452.6842,590855.8604,671323.3554,519920.4324,248822.064,102155.5085,41431.28018,11342.85591
218,338.2824,20.63,6664.656048,1,2195.985122,1,6742046.834,1362959.402,1353494.345,1,1539325.456,1096.278957
219,310.2511,14.12,1,1998020.027,1,1,1828327.434,186352.3863,806370.5784,585923.1749,120774.5815,470543.636
220,696.5147,4.73,979859.9737,949499.2197,855830.115,665518.3191,544272.3354,499235.9213,473655.6157,434498.6251,365288.3599,281268.6013
221,201.119,11.92,2273435.586,2793096.086,1879425.578,646866.1193,161821.0216,92321.95901,59192.00036,44762.80491,27366.81234,17970.61805
222,368.0726,3.53,1674865.42,1690106.465,1715616.724,1314066.527,691215.9907,349784.0256,261026.8018,204401.6693,175437.7839,145739.5616
223,470.2407,16.38,1351151.383,1243764.042,1330032.209,1535580.305,1396889.828,1126770.919,890392.589,743411.6565,778324.1019,635375.5001
224,338.098,5.07,1966.284174,1,1,65894.1787,808336.8724,2590966.333,2284792.951,1177772.318,368208.8578,76899.17096
225,412.062,2.8,1276258.542,1289268.28,1297664.711,966360.7053,605624.8582,259015.3814,191743.5582,139951.668,123812.1547,115769.9661
226,148.0162,17.37,521568.2445,1287040.94,1918195.013,2161079.056,2674347.053,3320870.296,3175534.218,2249957.894,2163506.231,1886343.347
227,438.1962,18.38,1,1,1,1,1,3304.000271,124212.7498,558958.7497,1973976.464,4494304.67
228,1406.4737,2.94,2398090.467,303299.6723,10757.75258,2918.591402,6081.399614,6797.918412,7490.986963,6921.078519,5636.920539,5724.304782
229,477.2858,12.53,1163186.109,1036538.196,700171.0491,278299.7282,193218.8629,68912.65347,50448.20736,39100.6495,23864.51484,25879.4093
230,660.4946,5.28,172908.9572,338556.5393,1476026.206,1086137.638,303059.0349,747752.1516,2063377.938,2902784.707,2424566.18,1185037.485
231,426.2979,15.81,1959237.795,1832013.543,1799414.614,1792111.385,1634680.612,1384819.825,584004.5665,132315.4254,46347.55546,37575.34285
232,963.5576,13.18,2319220.751,2203718.601,1752882.563,812394.7428,567916.739,641656.5559,642525.1691,585661.4625,551627.5963,490389.91
233,389.1691,3.16,2107784.752,235442.7169,16416.41506,1642.782462,1,1,1,1,1,1
234,435.3354,17.37,2588307.915,953944.3421,1,1,1,1,1,1,1,1
235,586.5417,16.37,1,1384111.374,1436053.996,3427980.88,4304019.02,4481022.893,2856151.444,834231.3341,3481629.821,2711706.363
236,459.2623,11.24,2173602.655,1825421.154,780631.7023,121772.478,12096.12571,1,1,1,1,1
237,169.0929,9.43,471759.1332,817410.8994,2715711.267,2596329.907,1074780.594,615083.4272,655738.4875,606147.0429,440873.243,263710.297
238,574.1663,3.86,1442826.865,1593747.011,947342.7197,1609753.726,1464732.38,947894.6867,588875.4879,412786.6131,358004.41,317681.8989
239,521.3484,13.5,1634543.437,1654492.479,2187449.81,2190909.023,1377978.667,952760.5855,893743.9484,647069.1795,635816.1497,713138.08
240,940.482,14.59,1,1,1,1,9047143.159,1,1,1,1,1
241,779.5442,19.6,6372289.638,6332976.824,6463166.11,6768933.133,6707994.121,5554329.378,4638015.032,5220081.104,3716989.763,7251451.45
242,1064.3421,2.93,1081731.218,1775710.224,1096434.525,324013.7973,77958.57881,27691.22853,11818.34436,1323.468572,4905.606473,5272.63958
243,777.5274,15.69,323003.0839,324050.4475,529610.1615,303554.3969,244306.7319,334674.2856,326461.318,106931.6355,106187.5838,53044.72297
244,878.5076,14.78,1,1,1,1,1,1,1,1,1,1
245,183.0661,18.16,1,1,544.0410903,77600.10463,508100.8464,1552872.832,2181801.534,2687773.809,2742958.934,1941674.464
246,496.3547,14.2,1805504.997,1811790.56,1036519.627,339058.6551,86930.53329,14728.8248,1242.33968,286.4746415,1757.911124,1
247,1043.6972,16.14,794045.1517,572011.5493,748875.8011,506800.7015,467127.211,394662.3506,213906.6225,79221.08919,25275.65886,4452.446793
248,101.039,9.78,78470.43598,96871.32268,156122.158,308314.4941,598295.3662,1219489.926,2026126.399,2528116.173,2454162.542,1971609.979
249,809.5988,4.99,1315451.493,1239196.273,1135045.079,930263.6728,634124.6448,484655.8816,398821.6922,413404.4778,395203.3454,318506.8272
250,274.0689,1.25,1849110.941,1828236.817,1271302.761,794975.2514,381063.2169,283756.035,277410.0071,189067.1781,153346.0561,132102.2044
251,159.0685,7.02,1771095.093,1524846.595,507158.6627,1,1,1,1,1,1,1
252,316.2405,17.8,160729.412,452557.4729,1577413.446,2146272.002,1686871.749,916143.4858,354618.2088,100721.4629,16386.17349,998.6642073
253,867.5925,16.24,748228.9299,656547.7516,747065.0136,692219.4557,480205.5589,271772.1606,77562.4443,15271.49944,1,1
254,287.2829,10.74,1891383.688,2000636.961,1990864.034,1554917.739,1522856.96,708612.429,184801.631,25785.10306,6911.904279,547.3003901
255,318.1298,2.48,1660483.168,1862389.915,1732138.652,1654366.558,1079836.768,445558.027,110855.7931,35616.83979,24121.65972,17015.00358
256,334.2933,13.25,1,1,1,1,1,1,1,1,1,1
257,301.2984,11.38,1393204.534,1423930.844,1411231.26,1355688.445,1163940.583,648495.2521,199773.0101,38685.34304,7238.867684,2063.814916
258,217.2046,6.21,804253.8027,799536.0891,797528.5704,628990.5652,267545.8277,57963.85139,8376.51143,757.7537173,1,1
259,1035.7668,5.4,1571681.678,1531240.87,1508126.221,1474267.729,1192951.034,812456.6585,469109.5041,349993.5534,271642.7785,208821.4102
260,108.0944,13.08,1,3500.916292,340009.0833,1252336.687,2096815.203,3149137.218,3618263.391,3509237.817,3262067.129,3208676.106
261,219.0754,8.4,1947559.643,1750860.472,914737.3518,254047.9295,114001.186,76994.85556,45012.85991,18268.33118,8184.505633,2171.966747
262,880.4866,13.74,1331094.105,1127446.064,482208.905,101813.8293,51443.2385,11846.08063,19760.51704,5619.768161,30369.60368,11014.77265
263,886.6622,5.78,141551.9811,177251.527,498848.3025,2171481.571,2454908.426,729750.155,215740.6578,296863.4883,598814.9837,908332.6885
264,227.1889,9.32,2494920.845,1989887.652,1222308.888,344737.443,157367.4867,70238.10876,14820.35028,23718.03732,27388.5353,9663.183733
265,165.0791,2.06,2330005.504,1288737.435,452270.1547,320558.5164,248939.2298,204411.2548,116196.2764,57311.57679,30789.31938,15608.75296
266,463.2702,13.32,1,1,1,1,1,1,1,1,540.4598226,1
267,499.0986,6.38,1440515.339,1572842.879,2000439.919,2064787.622,1820851.605,1670793.599,1631080.373,1578039.831,1620434.689,1573423.562
268,731.5548,18.89,1147132.972,1201048.773,1013126.973,1115550.752,1158241.67,1285745.702,1211340.563,1238817.138,1138610.709,1382066.809
269,870.5031,14.18,1,1,1,1,1,1,1,1,1,1
270,559.4239,15.94,1755783.733,1570214.505,660162.6755,103482.6021,11492.97064,1,1,1,1,1
271,144.0449,4.2,522666.1927,972751.2306,2353528.457,1678528.203,483567.9677,136365.7459,65160.48184,66380.39798,75574.67102,166278.856
272,914.4696,13.21,1,1,1,1,1,3724.918764,274635.9624,1,1,1
273,128.0502,9.79,808993.188,871533.3948,1027434.53,1647138.679,2308171.761,2300928.279,1493027.17,677738.7247,270057.4578,89226.2958
274,310.067,1.98,1447124.478,1409681.288,1550091.264,1688761.336,184662.201,261414.6489,204115.7025,307550.8857,250213.6252,177215.5919
275,516.1632,6.8,1437065.284,1082942.824,1385575.027,713875.014,564718.0766,353984.4358,248085.715,148553.479,74669.47,47359.07379
276,756.212,3.9,2139573.733,1990831.471,1366933.528,900872.6904,1112628.191,1200279.351,1015609.336,867459.4388,761649.322,673925.3674
277,113.084,4.9,77605.28538,82604.98039,248688.0641,242901.7292,268063.4624,278455.4263,1,504718.9612,948879.6392,2122621.782
278,559.4234,14.2,1793018.864,1702339.066,1025319.429,279885.9021,35557.68688,1,1,1,1,1
279,398.1153,3.74,1569269.705,1048726.489,859856.787,498952.3976,334591.6523,261961.6002,202724.1582,170798.9557,158858.3472,159244.9625
280,1087.7215,16.12,708882.6973,652304.7956,737885.2496,318415.2586,268636.9232,260805.1499,142013.5262,92519.65758,42143.34974,5174.009623
281,472.2566,21.19,1416034.432,3314082.612,4063165.169,3075699.503,2406098.234,423584.0243,2336124.783,2842993.278,1951350.394,1380145.808
282,798.5255,21.12,1078868.209,1129988.868,1105791.921,1095510.626,1086958.51,845020.3947,1011625.592,969374.7047,848520.7865,621607.2074
283,782.2414,6.7,1321607.564,1359412.224,2370117.259,616956.5388,2018828.344,1195825.371,1996873.86,1634199.677,768463.1098,234355.8054
284,807.2955,7.08,797828.3455,738481.7115,121795.3277,48912.53915,43187.33995,34872.64912,13155.37426,2312.210858,1779.739843,682.8473026
285,302.0423,3.4,48793.42575,96629.35568,375207.4306,660647.9835,996175.8593,1425722.068,1796245.681,1902075.897,1972743.132,1913524.083
286,178.0632,5.07,333513.4421,957506.6243,712513.6859,892989.0097,2022504.684,2240706.598,1462479.512,688805.9389,268983.4267,94245.43689
287,160.0526,3.17,1287917.539,1992202.718,2025949.58,1926632.554,2112435.915,2028046.408,1601434.784,1143626.376,728137.6233,459034.3802
288,137.1207,6.38,636719.7903,2014031.874,2290846.435,2020935.943,1474592.237,764012.7714,385815.4588,248568.5341,206797.7772,217063.5649
289,310.2509,14.3,1198907.818,1570965.285,2306710.627,2189330.87,1803143.153,686676.754,1226779.623,949011.4402,562599.0376,524558.3477
290,435.1747,4.91,1920207.939,581110.2001,35461.63303,1,1,1,1,1,1,1
291,534.1737,7.08,651861.4244,963813.8304,1225348.546,525926.0861,763507.1732,490958.6017,504692.8078,220561.3042,74908.93554,41313.42756
292,416.2324,13.75,1699840.993,1252454.978,438046.7434,374865.7238,178806.0734,90431.17015,34337.58581,14080.35994,26773.44147,13738.91518
293,103.0996,13.18,1,1,102550.6372,436857.3842,1137133.281,1568141.658,1731226.061,1735865.716,2122293.084,2172977.757
294,494.2393,21.18,1570529.835,675394.4715,424744.9965,1392926.491,261301.5292,455862.881,48155.09193,885574.2672,38706.1912,307728.8298
295,484.2802,14.57,1,1,1,1,1,1,1,1,1,1
296,493.3168,11.88,668948.8958,673902.8828,658753.9998,415218.7287,140264.5926,108897.4791,76019.2416,66509.71305,67409.4979,53913.07492
297,440.3139,15.95,1297324.084,1030007.31,939402.6585,996994.5365,954605.5863,723290.6565,372418.81,137893.003,68903.27997,71029.12573
298,375.0937,5.73,1479882.84,1585894.752,1977970.143,1398336.272,1010298.917,841208.7598,733832.1487,579397.0794,427205.0631,283846.6239
299,547.4097,4.9,17946.58752,58091.66623,106466.8528,114520.161,557350.9629,1560077.995,2209895.418,1536914.581,733058.6637,320587.7738
300,609.6173,16.23,1,777946.0155,178758.879,9207.031472,1,1332.911772,2713.504402,586.6321977,247.8822047,1
301,157.1467,9.34,1492526.69,1523823.368,1126884.813,402054.2805,110786.9553,56013.9213,36901.95941,22444.29196,14866.63529,7910.648487
302,992.5867,11.61,438840.2477,408013.7742,232780.7377,77336.32498,35166.57288,16095.5489,24118.7003,18640.70694,15742.07968,12102.8284
303,526.1667,2.53,2122818.222,1643251.176,2201702.587,1910698.836,2077179.478,1801116.306,1252231.96,626517.4699,413193.1178,379326.4334
304,574.1656,3.97,1008584.673,918515.1642,989108.3911,1030702.386,1021686.767,609555.5173,337324.2999,225764.6649,212131.5714,163459.3506
305,278.1516,13.5,657025.4638,265827.1157,160505.6128,57259.21224,23360.17155,2583.914377,19017.33724,7521.499155,1,1
306,1130.8403,6.12,922435.7244,1318496.379,1413784.221,1234933.568,1106097.701,714424.4484,447795.8976,396635.9876,312106.2182,120110.8874
307,777.5284,16.38,1019137.056,1003063.494,1019987.866,1075849.173,1172374.491,977112.4682,713181.0656,487189.5114,384488.835,316704.7311
308,925.5435,13.2,1398387.128,1172268.141,603571.2559,238319.4631,114865.2936,116861.6135,87986.95355,99408.64205,100633.6111,120474.233
309,354.2771,14.89,1116621.316,524317.6874,172757.1191,67836.42297,26526.06072,13107.04868,20667.58973,2111.860327,1,1916.201972
310,127.1339,2.43,262449.6865,392908.1212,1747346.258,2101604.805,872507.9124,213424.5106,81046.52085,69352.88816,64301.55393,66406.17444
311,321.1064,1.89,900991.714,252408.1427,8103.499627,1,1,1,1,511.559046,1,1
312,176.0472,6.8,48178.59368,102067.5475,261212.7953,482874.0173,1354470.956,1179784.681,1528324.034,1652468.341,1694260.519,1522465.137
313,218.0945,4.8,945398.9331,1495291.835,1867232.83,1722727.327,1549939.532,1518850.014,1353686.906,1137847.687,875005.8879,623305.1278
314,101.0842,18.36,1189.799818,226731.8815,1934463.089,2897305.852,2704379.393,1,1525955.189,836483.3322,2030.231254,634241.9661
315,465.2852,14.08,138671.4783,181733.1148,73434.69861,1,1,1,1,1,1,1
316,123.9924,11.63,1044.014985,6187.421223,5832.494081,56221.01199,398467.5908,1257647.861,1819000.933,1809196.819,1832709.903,2108810.132
317,215.1346,7.14,1036587.35,1029739.486,807952.3799,297363.2208,78158.94021,39295.39366,27906.07549,19486.31745,11150.71461,8258.795345
318,651.4926,16.48,1075015.72,1038276.828,973171.9117,719967.9798,216794.7578,24792.76943,10912.21703,6055.43312,1753.525837,2249.366285
319,334.1032,2.64,1452479.463,1664769.987,1611256.469,877551.8449,505560.6774,392959.699,287514.1066,186102.127,101608.3888,59098.91278
320,407.1072,2.81,894995.3141,396927.7061,101470.5732,29340.07583,26161.18427,18339.20202,8213.734438,4368.407161,1,2618.269381
321,871.6221,16.33,579801.5106,516534.6762,573660.6384,519273.8849,426981.9382,315979.0905,102339.2751,27339.38311,11946.54004,1
322,519.2602,11.54,1263790.901,1097465.548,523943.6221,331541.4564,238981.5862,240115.1515,197603.7672,112303.57,158546.5278,124377.3415
323,175.0635,7.86,1559491.471,1372637.529,510066.3675,72863.70108,8474.454286,1,1,1,1,1
324,404.2334,14.13,840930.0961,1,76736.3692,1,99467.56087,29734.37522,1,2035.019282,1,1
325,332.1449,3.08,918837.1014,946866.1798,923359.7114,925535.1617,698895.8833,349099.1025,88336.52126,19519.83953,1349.294039,9720.115971
326,106.0782,13.08,503.6857398,2491.924595,18765.54611,395446.8388,829920.8571,1605464.245,2152172.466,2491164.562,2560122.134,2925514.977
327,534.1741,6.75,1172478.045,1476134.072,1453332.224,1083499.085,715197.7632,1429298.009,282371.2943,433488.2984,304583.7468,98136.71638
328,695.5185,16.45,1025541.214,1165354.477,1082475.135,951109.0365,434743.3776,95199.78017,11906.80711,1,1,833.0266877
329,524.2468,7.67,1278465.975,1411963.308,1154823.494,579920.7898,568639.7577,563039.6435,303583.9442,174597.2324,152074.272,112839.7774
330,664.5907,16.99,1,5618.180393,50503.50727,481269.4185,1502534.558,1798322.58,1093311.399,381252.426,87225.22344,18471.35366
331,574.1659,6.73,1,1,6929.7663,1,1,66964.72057,294788.3071,1154365.285,1926617.727,1747466.741
332,874.2759,6.37,1410070.131,1006170.998,459552.7711,130073.6232,99309.62697,87113.00396,36975.38877,46994.98283,39145.86971,42725.60144
333,280.288,18.63,1,1017.069227,4524.226704,467075.419,1651219.107,2652271.743,2192252.423,1855443.896,1054980.802,923102.4564
334,781.5614,15.52,413735.2318,302459.2598,197643.2604,395159.9914,202975.6017,172451.0852,119671.701,172258.3605,320099.3709,96874.49861
335,819.5861,19.29,770483.7646,823269.1429,776238.7476,679509.1026,393149.1911,102059.0244,15820.31042,967.6295067,1,1
336,739.5447,16.42,1002279.858,988341.8512,784869.7067,884884.3862,509764.6504,116826.4117,23482.94226,1,1,709.7220896
337,915.6484,16.3,469539.8674,435806.5255,465802.8791,423748.8627,401506.4405,261785.3301,137747.6244,1,1,1
338,1243.9246,6.25,1018134.892,1014224.221,1036913.695,1108252.195,1047592.327,793064.6163,524147.0548,366037.6728,336638.2168,236381.3886
339,296.051,2.09,1155381.156,1168060.119,582077.8308,210769.4822,186348.3407,118876.23,59776.22649,28036.73067,8048.726586,1223.020232
340,448.1011,3.4,368606.1651,790133.0296,1300496.641,1511106.199,1383889.01,1036687.867,650319.8948,419037.7634,235875.2714,156346.6496
341,312.0823,1.9,1399207.269,1448307.105,1466343.543,1165770.379,489743.6469,111243.3007,68934.43317,50711.65087,69176.21697,63713.51036
342,791.5564,19.29,1090211.283,936285.1374,387176.2286,95579.29864,26998.18122,20031.62332,12586.0571,1674.424635,1666.841641,254.5028439
343,594.158,3.64,1567389.611,1616538.477,1881246.518,1624296.104,862897.9706,348010.276,258203.0714,209895.6859,249881.3337,208611.9791
344,586.5439,19.69,2097790.038,1090936.889,2276747.691,2087214.594,2060876.073,2156519.891,1586214.395,585995.468,427195.6849,218761.0735
345,229.2407,10.08,659202.7229,662906.7486,669535.7582,528872.3831,290206.0898,251392.9163,144095.1506,49456.98837,18833.1676,7621.561056
346,333.2881,10.16,589912.521,595248.7938,562318.8705,502335.2824,331833.6654,110148.5109,26130.2912,6344.125885,2092.58064,2609.041064
347,221.9816,0.88,583338.3841,779450.9886,772137.1188,1006140.282,1149334.607,1312495.155,1494676.659,1591437.011,1714315.282,1784840.954
348,755.0161,15.88,152624.8295,158317.2877,169834.3237,357336.2229,218931.1085,1,119031.4421,123040.9564,217540.7957,134986.0807
349,113.0839,5.95,1,1,1,1,1,193430.9353,366498.5242,497144.9104,1229926.835,698173.3136
350,235.087,9.43,1469953.627,1515190.461,996263.7358,459921.3572,304151.5015,216398.5801,131732.4782,63322.81094,25449.51361,10062.67567
351,541.2739,7.67,1012082.002,744238.9438,105443.5565,39460.84022,26076.94271,13950.3743,6672.564857,1,1,1
352,823.5647,16.27,555185.1305,487187.3135,467001.2615,426869.2357,285967.0929,125186.6418,32253.87016,6108.977604,1,673.5889897
353,757.5559,16.29,412556.9197,349455.9166,408055.201,301698.1344,177022.4939,68345.98422,96849.55146,1,2495.998692,1
354,850.5637,16.25,420849.8584,312736.4837,397958.1622,391947.2818,443453.607,504126.28,289183.1243,269861.0797,284089.9339,242995.2253
355,748.1976,5.87,800969.7528,859428.558,895857.0758,943621.5979,923017.374,847074.2926,683621.1615,429477.3389,253887.3549,193581.0452
356,207.9971,1.25,3892361.071,4561357.02,2477956.675,1638155.552,1215138.914,822234.0072,435215.8523,311770.677,205899.1359,152619.3568
357,783.5707,16.39,816118.7681,827478.3185,819612.8893,770672.7718,543937.4432,247445.7326,107992.3257,44265.79936,43377.58011,33038.91427
358,422.1723,3.66,1099049.7,1021324.628,918638.8351,894832.0852,804344.3642,592314.6568,287327.1718,94701.45255,49561.35473,34902.81298
