ID,Mass,RT,Col-root-NL-0V-3,Col-root-NL-10V,Col-root-NL-15V,Col-root-NL-20V,Col-root-NL-20V-2,Col-root-NL-25V,Col-root-NL-30V,Col-root-NL-35V,Col-root-NL-40V,Col-root-NL-45V,Col-root-NL-5V
4544,407.1519,14.96,103683.8374,44965.97624,9806.90779,3990.840398,3229.869259,2578.9635,2738.292189,1,1,1,90998.23899
4545,443.0264,5.51,35540.01233,58719.28294,18179.40267,11445.48602,1868.628311,1133.366702,3331.21266,2086.558807,1220.890467,1729.103312,75152.19961
4546,500.1037,3.74,1,60466.37905,27803.55698,1,24491.27599,14516.40147,1,508.4256854,8782.605694,4932.955862,55155.61205
4547,1034.2544,4.29,80552.78656,40104.99438,21478.78262,21726.0257,20692.04636,19453.82206,15815.1179,11336.46941,11027.59203,9086.025399,64564.30544
4548,945.2988,5.48,58365.9723,5396.2846,1,1,1,1,1,1,1,1,36175.46513
4549,187.937,7.34,1,17891.41747,21894.55684,29162.5846,50755.41081,49336.06871,34617.73171,56598.21249,51282.41192,47140.2309,11597.90171
4550,250.1058,1.91,28887.15423,39216.13456,24221.1065,1,5280.411969,4734.149686,2405.971178,2889.502255,1,1,46877.38715
4551,153.0409,1.33,32434.93377,29603.25619,36767.1842,54232.51995,35756.97033,48168.36824,50033.42478,73786.73484,57349.45047,49284.94972,25070.44377
4552,388.1006,4.22,55050.29581,1,1367.517523,1,1,1,1,1,1,1,11473.10491
4553,466.2419,6.99,46639.04688,52169.22465,49782.7111,17579.94659,17011.58902,10309.39342,8587.649983,9207.132158,8961.861096,1,74042.59251
4554,398.1344,4.8,1,6450.432924,14381.25049,47325.38501,49868.84374,77729.70046,54612.56124,27907.17345,11207.49468,858.7530255,1
4555,730.132,3.8,70085.45282,32840.53591,1,1,1,1,1,1,223.6449872,1,67582.10908
4556,286.1053,2.82,57646.63208,59365.83918,44559.2955,45930.85778,37874.05093,44415.77786,33475.86889,22413.47876,27147.19146,23818.95189,56576.6926
4557,1002.4426,14.03,86797.34118,62599.9134,1,194283.0769,1,1,1,1,1,1,105368.3036
4558,488.1894,5.43,58987.20779,82246.61375,57551.74792,35696.52564,32005.62373,21038.53994,13736.20788,9500.417577,5586.137894,5638.895649,76554.38743
4559,575.1944,11.58,72139.37132,81568.63909,72844.53361,66552.68356,62533.33739,51586.44067,33584.67949,31500.55594,24917.952,26966.81112,73092.76296
4560,434.1192,2.61,41310.90455,52136.03868,37761.0746,19519.26717,20678.34546,6086.718124,2006.147456,6287.367133,1,4070.297579,43112.46743
4561,243.1837,8.21,56727.79666,52599.10871,25985.72672,9194.106924,8947.474581,1460.294544,1,1,1,1,55549.20501
4562,516.1061,5.26,73431.30671,87947.95372,61393.22721,34434.13871,43953.49849,35889.93701,19518.73774,24113.02987,13561.84067,9424.636569,135284.9989
4563,480.1186,2.89,1,1,1,1,49127.49822,1,23535.26969,1,1,8050.760219,1
4564,635.0134,6.44,1,9511.898832,43396.44631,85311.67229,58136.07582,86369.5014,48354.80193,44169.11268,31525.81409,18576.74397,1
4565,652.1738,12.68,7711.146447,46179.31411,4981.085818,36954.04171,41472.99806,66073.86239,102002.5935,101596.7449,83412.8031,69803.03832,13176.93114
4566,166.0634,7.38,22785.64146,39930.65918,28808.64613,20634.0712,19539.59672,11405.53315,16168.92011,1,1,1,48284.4909
4567,928.1978,5.49,71815.87135,1,1,1,480.1696067,1,629.2621853,1,1,1,24298.9105
4568,393.9012,0.77,42933.42126,44481.75247,50747.13146,59293.45407,59361.12912,62849.92223,64388.51142,60359.24107,60895.08371,57110.15578,44331.21939
4569,485.19,6.02,793.0758194,49741.57764,68241.40711,72703.23502,82947.38481,61167.72011,42870.4186,26708.03085,19697.19107,14880.93388,21380.72229
4570,441.8909,0.82,55209.34047,45391.51278,41759.0109,34153.2383,33210.95929,33577.39099,29068.49581,25861.08368,19884.07157,28238.92597,45628.34624
4571,616.1376,4.75,55207.80304,16062.93773,1,12263.04348,1,1,1,1,1,1,50318.30185
4572,236.0695,2.89,6236.146923,44804.31799,57268.33805,48102.85232,47101.62175,27986.87073,41211.39676,20953.20737,21836.67517,15601.83142,25873.13064
4573,1058.7018,15.81,45071.14543,32387.16609,5408.344517,656.5039329,383.2493053,1,1,1,1,1,41475.65324
4574,724.2429,11.96,51106.20219,38816.28113,20875.50818,16511.80299,15899.25809,6183.295453,4832.26898,1,1,1,55231.1966
4575,313.0564,4.76,42642.6322,22824.416,7401.156885,4001.679956,2788.051802,1,1,1,1,1,35312.77
4576,352.2606,13.71,71397.24689,71919.08437,66775.33669,51292.89396,51073.8058,33634.68624,11186.89335,1,1,1,73452.16421
4577,278.1515,13.43,66459.82445,33024.15739,16311.05039,8285.20929,20255.97683,2438.931834,2035.869665,5418.155319,3880.266083,7301.575138,71654.81959
4578,922.2024,3.1,73797.73518,70981.32503,70121.52011,67282.01797,54324.83647,41790.16262,25145.53114,14265.25941,17644.11708,14297.46189,63398.65772
4579,470.161,11.24,9198.924974,30177.18427,42093.64331,29461.92333,24039.1477,12884.37056,4886.197595,1,1,1,8151.985413
4580,773.1144,7.43,71407.35189,17653.78333,3600.82524,1,1,1,1,1,1,1,55078.13688
4581,180.0634,5.43,24094.14055,30885.82033,1,8525.397939,13709.55076,1,1,1541.09018,1,1,48474.52219
4582,647.4335,16.47,73341.50596,68869.57094,64669.2721,64886.992,58359.0944,51209.95066,34573.9251,19824.78316,6616.82738,1,68598.30745
4583,947.5907,13.17,12330.70983,17562.7205,22149.33568,26089.18041,26835.46915,29138.56898,23693.53438,23871.71147,18398.51451,18191.1627,11253.39414
4584,516.293,16.37,26400.3865,25772.12772,11011.15699,1,1,3261.640147,11801.80962,8300.370872,1,3064.633964,29655.36524
4585,759.5496,20.41,58562.24615,4978.417345,1,1,1,1,1,1,1,1,47108.15594
4586,117.0578,4.18,8685.622218,33691.51563,43742.30134,43944.32346,44949.62599,52136.81307,77908.29735,57379.63006,51170.23488,47017.5455,16108.2901
4587,874.4551,19.26,77313.25577,80139.06846,80370.42336,85735.94736,86615.59026,80012.43721,73661.10462,57978.36927,54651.04052,58412.27124,79867.03758
4588,1070.6094,11.63,52220.16241,42751.14719,22819.095,5239.664537,4531.910491,1,1,1,1,1,47080.29426
4589,956.5278,14.25,58466.453,58060.44579,76637.97147,84705.38028,79416.20368,78098.97353,64807.98034,53848.90385,50425.51761,39770.57738,45943.57612
4590,720.1134,2.81,40169.83194,28828.77966,1,1,2176.08647,949.0119656,9634.392906,13969.38956,16438.36676,14692.74601,57152.86902
4591,348.1054,3.19,49774.38269,1,1,1,1,1,1,1,1,1,18074.97694
